"SystemCodeNumber","t","Occupancy","Capacity","price","time","diff"
"Others-CCCPS105a","2016-12-14T16:30:00.000000000","1298","2009","10.646092583374813","1752071999218","1"
"Others-CCCPS105a","2016-12-14T15:56:00.000000000","1374","2009","10.683922349427576","1752071999218","1"
"BHMNCPNST01","2016-12-14T12:02:00.000000000","267","485","10.550515463917526","1752071999218","1"
"BHMBCCTHL01","2016-12-14T13:03:00.000000000","397","387","11.025839793281653","1752071999218","1"
"Others-CCCPS135a","2016-12-15T08:30:00.000000000","1845","3883","10.475148081380375","1752071999218","1"
"Shopping","2016-12-15T09:57:00.000000000","1171","1920","10.609895833333333","1752071999218","1"
"BHMNCPNST01","2016-12-15T09:30:00.000000000","243","485","10.501030927835052","1752071999218","1"
"Broad Street","2016-12-14T13:29:00.000000000","625","690","10.905797101449275","1752071999218","1"
"Others-CCCPS202","2016-12-15T09:57:00.000000000","1059","2937","10.360572012257405","1752071999218","1"
"BHMMBMMBX01","2016-12-14T14:03:00.000000000","685","687","10.997088791848617","1752071999218","1"
"BHMNCPHST01","2016-12-14T12:30:00.000000000","861","1200","10.7175","1752071999218","1"
"BHMBCCMKT01","2016-12-14T14:56:00.000000000","161","577","10.279029462738302","1752071999218","1"
"Broad Street","2016-12-15T09:57:00.000000000","519","690","10.752173913043478","1752071999218","1"
"Broad Street","2016-12-15T09:03:00.000000000","423","690","10.61304347826087","1752071999218","1"
"BHMNCPNST01","2016-12-15T08:30:00.000000000","220","485","10.45360824742268","1752071999218","1"
"BHMNCPHST01","2016-12-14T12:02:00.000000000","855","1200","10.7125","1752071999218","1"
"BHMBCCMKT01","2016-12-14T13:29:00.000000000","206","577","10.357019064124783","1752071999218","1"
"BHMEURBRD01","2016-12-14T12:30:00.000000000","440","470","10.936170212765958","1752071999218","1"
"Others-CCCPS8","2016-12-15T09:30:00.000000000","541","1322","10.409228441754916","1752071999218","1"
"Broad Street","2016-12-14T14:30:00.000000000","616","690","10.892753623188407","1752071999218","1"
"Others-CCCPS98","2016-12-15T10:30:00.000000000","1014","3103","10.326780534966161","1752071999218","1"
"BHMNCPNST01","2016-12-15T11:03:00.000000000","284","485","10.585567010309278","1752071999218","1"
"Others-CCCPS119a","2016-12-14T14:03:00.000000000","631","2803","10.225115947199429","1752071999218","1"
"Shopping","2016-12-14T13:29:00.000000000","1496","1920","10.779166666666667","1752071999218","1"
"Others-CCCPS8","2016-12-15T08:30:00.000000000","438","1322","10.331316187594554","1752071999218","1"
"Broad Street","2016-12-14T14:03:00.000000000","634","690","10.918840579710144","1752071999218","1"
"BHMBCCTHL01","2016-12-14T12:30:00.000000000","395","387","11.020671834625324","1752071999218","1"
"BHMEURBRD01","2016-12-15T08:30:00.000000000","196","470","10.417021276595746","1752071999218","1"
"Others-CCCPS8","2016-12-15T09:57:00.000000000","609","1322","10.460665658093797","1752071999218","1"
"Others-CCCPS8","2016-12-15T07:57:00.000000000","388","1322","10.293494704992435","1752071999218","1"
"BHMEURBRD01","2016-12-15T09:03:00.000000000","290","470","10.617021276595745","1752071999218","1"
"BHMBCCMKT01","2016-12-14T15:56:00.000000000","145","577","10.251299826689774","1752071999218","1"
"Others-CCCPS105a","2016-12-14T13:03:00.000000000","1472","2009","10.732702837232454","1752071999218","1"
"Others-CCCPS135a","2016-12-14T12:30:00.000000000","3381","3883","10.870718516610868","1752071999218","1"
"Others-CCCPS98","2016-12-15T11:03:00.000000000","1072","3103","10.34547212375121","1752071999218","1"
"BHMMBMMBX01","2016-12-15T09:30:00.000000000","438","687","10.637554585152838","1752071999218","1"
"BHMEURBRD01","2016-12-14T16:30:00.000000000","361","470","10.768085106382978","1752071999218","1"
"BHMMBMMBX01","2016-12-15T08:30:00.000000000","371","687","10.540029112081514","1752071999218","1"
"Others-CCCPS135a","2016-12-14T12:02:00.000000000","3364","3883","10.866340458408446","1752071999218","1"
"BHMMBMMBX01","2016-12-14T14:56:00.000000000","652","687","10.949053857350801","1752071999218","1"
"Others-CCCPS202","2016-12-14T12:02:00.000000000","1281","2937","10.436159346271706","1752071999218","1"
"BHMBCCMKT01","2016-12-15T10:30:00.000000000","137","577","10.23743500866551","1752071999218","1"
"BHMBCCTHL01","2016-12-15T07:57:00.000000000","151","387","10.390180878552972","1752071999218","1"
"BHMMBMMBX01","2016-12-15T10:30:00.000000000","520","687","10.756914119359534","1752071999218","1"
"BHMBCCMKT01","2016-12-15T09:57:00.000000000","100","577","10.173310225303293","1752071999218","1"
"Others-CCCPS202","2016-12-14T15:30:00.000000000","1260","2937","10.429009193054137","1752071999218","1"
"BHMBCCTHL01","2016-12-15T09:30:00.000000000","244","387","10.630490956072352","1752071999218","1"
"BHMEURBRD01","2016-12-14T12:02:00.000000000","438","470","10.931914893617021","1752071999218","1"
"BHMNCPNST01","2016-12-14T14:30:00.000000000","305","485","10.628865979381443","1752071999218","1"
"Others-CCCPS105a","2016-12-14T14:30:00.000000000","1506","2009","10.749626679940269","1752071999218","1"
"Others-CCCPS119a","2016-12-14T16:30:00.000000000","510","2803","10.18194791295041","1752071999218","1"
"Others-CCCPS135a","2016-12-15T10:30:00.000000000","3168","3883","10.81586402266289","1752071999218","1"
"Others-CCCPS202","2016-12-15T09:30:00.000000000","956","2937","10.325502213142663","1752071999218","1"
"BHMEURBRD01","2016-12-14T13:03:00.000000000","442","470","10.940425531914894","1752071999218","1"
"BHMBCCTHL01","2016-12-15T08:30:00.000000000","176","387","10.454780361757106","1752071999218","1"
"Others-CCCPS105a","2016-12-15T08:30:00.000000000","809","2009","10.402687904430065","1752071999218","1"
"BHMBCCTHL01","2016-12-14T15:30:00.000000000","391","387","11.010335917312661","1752071999218","1"
"Others-CCCPS202","2016-12-15T08:30:00.000000000","675","2937","10.22982635342186","1752071999218","1"
"Others-CCCPS119a","2016-12-15T07:57:00.000000000","220","2803","10.078487334998217","1752071999218","1"
"Others-CCCPS98","2016-12-14T14:03:00.000000000","1216","3103","10.391878826941669","1752071999218","1"
"Shopping","2016-12-15T10:30:00.000000000","1366","1920","10.711458333333333","1752071999218","1"
"BHMEURBRD01","2016-12-15T11:03:00.000000000","410","470","10.872340425531915","1752071999218","1"
"Others-CCCPS202","2016-12-15T11:03:00.000000000","1226","2937","10.417432754511406","1752071999218","1"
"Others-CCCPS8","2016-12-14T12:02:00.000000000","782","1322","10.591527987897125","1752071999218","1"
"Others-CCCPS119a","2016-12-15T11:03:00.000000000","595","2803","10.212272565108812","1752071999218","1"
"Others-CCCPS119a","2016-12-14T13:03:00.000000000","636","2803","10.22689975026757","1752071999218","1"
"Others-CCCPS105a","2016-12-15T09:57:00.000000000","1077","2009","10.536087605774018","1752071999218","1"
"Others-CCCPS135a","2016-12-14T14:56:00.000000000","3175","3883","10.817666752510945","1752071999218","1"
"BHMNCPHST01","2016-12-14T15:30:00.000000000","768","1200","10.64","1752071999218","1"
"BHMNCPHST01","2016-12-14T14:56:00.000000000","814","1200","10.678333333333333","1752071999218","1"
"Others-CCCPS119a","2016-12-14T14:30:00.000000000","618","2803","10.220478059222263","1752071999218","1"
"Others-CCCPS105a","2016-12-15T09:03:00.000000000","886","2009","10.44101543056247","1752071999218","1"
"Others-CCCPS119a","2016-12-15T09:03:00.000000000","378","2803","10.13485551195148","1752071999218","1"
"Others-CCCPS8","2016-12-14T15:30:00.000000000","781","1322","10.590771558245084","1752071999218","1"
"BHMBCCMKT01","2016-12-14T14:03:00.000000000","198","577","10.34315424610052","1752071999218","1"
"Broad Street","2016-12-14T16:30:00.000000000","506","690","10.733333333333333","1752071999218","1"
"BHMNCPHST01","2016-12-15T10:30:00.000000000","750","1200","10.625","1752071999218","1"
"BHMNCPNST01","2016-12-15T11:09:00.000000000","286","485","10.589690721649484","1752071999218","1"
"Broad Street","2016-12-14T12:02:00.000000000","617","690","10.894202898550725","1752071999218","1"
"Others-CCCPS105a","2016-12-14T12:30:00.000000000","1426","2009","10.70980587356894","1752071999218","1"
"BHMBCCTHL01","2016-12-14T14:56:00.000000000","394","387","11.018087855297157","1752071999218","1"
"Others-CCCPS119a","2016-12-15T09:30:00.000000000","430","2803","10.15340706386015","1752071999218","1"
"BHMBCCMKT01","2016-12-15T08:30:00.000000000","19","577","10.032928942807626","1752071999218","1"
"BHMBCCTHL01","2016-12-15T09:57:00.000000000","275","387","10.710594315245478","1752071999218","1"
"BHMNCPHST01","2016-12-14T13:29:00.000000000","850","1200","10.708333333333334","1752071999218","1"
"Shopping","2016-12-14T14:30:00.000000000","1473","1920","10.7671875","1752071999218","1"
"Shopping","2016-12-16T07:59:00.000000000","580","1920","10.302083333333334","1752072000170","1"
"Others-CCCPS98","2016-12-15T16:30:00.000000000","1223","3103","10.394134708346762","1752072000170","1"
"Others-CCCPS8","2016-12-16T09:30:00.000000000","603","1322","10.456127080181544","1752072000170","1"
"Others-CCCPS119a","2016-12-15T15:26:00.000000000","660","2803","10.235462004994648","1752072000170","1"
"Broad Street","2016-12-16T09:30:00.000000000","421","690","10.610144927536233","1752072000170","1"
"BHMBCCMKT01","2016-12-15T12:00:00.000000000","215","577","10.37261698440208","1752072000170","1"
"BHMNCPHST01","2016-12-16T10:03:00.000000000","638","1200","10.531666666666666","1752072000170","1"
"Others-CCCPS98","2016-12-15T14:26:00.000000000","1278","3103","10.41185949081534","1752072000170","1"
"Others-CCCPS119a","2016-12-15T14:26:00.000000000","670","2803","10.239029611130931","1752072000170","1"
"Shopping","2016-12-15T12:26:00.000000000","1495","1920","10.778645833333334","1752072000170","1"
"BHMEURBRD01","2016-12-15T15:26:00.000000000","388","470","10.825531914893617","1752072000170","1"
"BHMNCPHST01","2016-12-15T13:26:00.000000000","842","1200","10.701666666666666","1752072000170","1"
"BHMNCPHST01","2016-12-15T12:26:00.000000000","827","1200","10.689166666666667","1752072000170","1"
"Others-CCCPS105a","2016-12-15T11:26:00.000000000","1348","2009","10.670980587356894","1752072000170","1"
"BHMBCCMKT01","2016-12-15T16:03:00.000000000","140","577","10.24263431542461","1752072000170","1"
"BHMEURBRD01","2016-12-15T16:30:00.000000000","343","470","10.729787234042552","1752072000170","1"
"Others-CCCPS119a","2016-12-15T12:26:00.000000000","669","2803","10.238672850517302","1752072000170","1"
"Others-CCCPS8","2016-12-15T13:26:00.000000000","908","1322","10.686838124054463","1752072000170","1"
"Broad Street","2016-12-15T13:26:00.000000000","623","690","10.902898550724638","1752072000170","1"
"BHMNCPHST01","2016-12-15T14:26:00.000000000","823","1200","10.685833333333333","1752072000170","1"
"Others-CCCPS105a","2016-12-15T16:03:00.000000000","1458","2009","10.725734196117472","1752072000170","1"
"BHMMBMMBX01","2016-12-15T12:26:00.000000000","609","687","10.886462882096069","1752072000170","1"
"Others-CCCPS119a","2016-12-15T16:03:00.000000000","666","2803","10.237602568676419","1752072000170","1"
"Others-CCCPS135a","2016-12-16T10:03:00.000000000","2736","3883","10.704609837754314","1752072000170","1"
"Broad Street","2016-12-15T15:00:00.000000000","587","690","10.850724637681159","1752072000170","1"
"Others-CCCPS105a","2016-12-15T13:00:00.000000000","1551","2009","10.772025883524142","1752072000170","1"
"Shopping","2016-12-16T09:30:00.000000000","1052","1920","10.547916666666667","1752072000170","1"
"Shopping","2016-12-15T13:26:00.000000000","1507","1920","10.784895833333334","1752072000170","1"
"BHMBCCMKT01","2016-12-16T10:03:00.000000000","104","577","10.180242634315425","1752072000170","1"
"Others-CCCPS119a","2016-12-16T07:59:00.000000000","218","2803","10.07777381377096","1752072000170","1"
"Others-CCCPS119a","2016-12-16T09:03:00.000000000","316","2803","10.112736353906529","1752072000170","1"
"Others-CCCPS105a","2016-12-16T10:03:00.000000000","1111","2009","10.553011448481831","1752072000170","1"
"BHMBCCMKT01","2016-12-15T16:30:00.000000000","130","577","10.225303292894282","1752072000170","1"
"BHMBCCMKT01","2016-12-15T11:26:00.000000000","185","577","10.320623916811092","1752072000170","1"
"Others-CCCPS105a","2016-12-15T13:26:00.000000000","1594","2009","10.793429566948731","1752072000170","1"
"Others-CCCPS135a","2016-12-16T08:30:00.000000000","1788","3883","10.460468709760494","1752072000170","1"
"Others-CCCPS8","2016-12-15T15:26:00.000000000","846","1322","10.639939485627837","1752072000170","1"
"Others-CCCPS8","2016-12-15T16:30:00.000000000","791","1322","10.598335854765507","1752072000170","1"
"BHMNCPNST01","2016-12-16T09:30:00.000000000","292","485","10.602061855670103","1752072000170","1"
"Others-CCCPS135a","2016-12-15T11:26:00.000000000","3320","3883","10.85500901364924","1752072000170","1"
"Others-CCCPS119a","2016-12-16T10:03:00.000000000","410","2803","10.146271851587585","1752072000170","1"
"BHMMBMMBX01","2016-12-15T11:26:00.000000000","552","687","10.803493449781659","1752072000170","1"
"Others-CCCPS105a","2016-12-15T16:30:00.000000000","1399","2009","10.696366351418616","1752072000170","1"
"BHMBCCTHL01","2016-12-15T15:00:00.000000000","399","387","11.031007751937985","1752072000170","1"
"BHMEURBRD01","2016-12-16T10:03:00.000000000","311","470","10.661702127659574","1752072000170","1"
"BHMMBMMBX01","2016-12-15T15:26:00.000000000","660","687","10.960698689956331","1752072000170","1"
"Others-CCCPS119a","2016-12-15T11:26:00.000000000","628","2803","10.224045665358544","1752072000170","1"
"BHMBCCTHL01","2016-12-15T11:26:00.000000000","379","387","10.979328165374676","1752072000170","1"
"BHMBCCTHL01","2016-12-16T08:30:00.000000000","193","387","10.498708010335918","1752072000170","1"
"BHMNCPNST01","2016-12-15T16:03:00.000000000","320","485","10.65979381443299","1752072000170","1"
"BHMBCCTHL01","2016-12-16T09:30:00.000000000","252","387","10.651162790697674","1752072000170","1"
"BHMNCPHST01","2016-12-15T12:00:00.000000000","811","1200","10.675833333333333","1752072000170","1"
"Others-CCCPS8","2016-12-15T12:26:00.000000000","862","1322","10.652042360060515","1752072000170","1"
"BHMBCCTHL01","2016-12-15T12:00:00.000000000","399","387","11.031007751937985","1752072000170","1"
"BHMMBMMBX01","2016-12-16T09:30:00.000000000","422","687","10.614264919941776","1752072000170","1"
"Others-CCCPS8","2016-12-16T08:30:00.000000000","509","1322","10.385022692889562","1752072000170","1"
"BHMBCCMKT01","2016-12-16T08:30:00.000000000","19","577","10.032928942807626","1752072000170","1"
"BHMMBMMBX01","2016-12-16T10:03:00.000000000","459","687","10.668122270742359","1752072000170","1"
"Others-CCCPS119a","2016-12-15T14:00:00.000000000","676","2803","10.241170174812702","1752072000170","1"
"BHMBCCMKT01","2016-12-15T13:26:00.000000000","207","577","10.358752166377815","1752072000170","1"
"Others-CCCPS119a","2016-12-15T13:00:00.000000000","683","2803","10.2436674991081","1752072000170","1"
"BHMNCPNST01","2016-12-16T08:30:00.000000000","277","485","10.571134020618556","1752072000170","1"
"Others-CCCPS98","2016-12-16T08:30:00.000000000","700","3103","10.225588140509185","1752072000170","1"
"Broad Street","2016-12-15T14:26:00.000000000","619","690","10.897101449275363","1752072000170","1"
"Broad Street","2016-12-15T14:00:00.000000000","624","690","10.904347826086957","1752072000170","1"
"Broad Street","2016-12-15T12:26:00.000000000","618","690","10.895652173913044","1752072000170","1"
"BHMNCPHST01","2016-12-16T09:30:00.000000000","539","1200","10.449166666666667","1752072000170","1"
"Others-CCCPS105a","2016-12-15T15:00:00.000000000","1548","2009","10.770532603285217","1752072000170","1"
"Others-CCCPS202","2016-12-15T13:26:00.000000000","1355","2937","10.461355124276473","1752072000170","1"
"Others-CCCPS105a","2016-12-16T08:30:00.000000000","859","2009","10.427575908412145","1752072000170","1"
"Others-CCCPS8","2016-12-15T16:03:00.000000000","813","1322","10.614977307110438","1752072000170","1"
"Others-CCCPS98","2016-12-15T16:03:00.000000000","1253","3103","10.40380277151144","1752072000170","1"
"Others-CCCPS98","2016-12-15T14:00:00.000000000","1293","3103","10.41669352239768","1752072000170","1"
"BHMNCPNST01","2016-12-16T07:59:00.000000000","259","485","10.534020618556701","1752072000170","1"
"Shopping","2016-12-16T10:03:00.000000000","1176","1920","10.6125","1752072000170","1"
"Others-CCCPS119a","2016-12-15T16:30:00.000000000","663","2803","10.236532286835534","1752072000170","1"
"Others-CCCPS105a","2016-12-15T12:00:00.000000000","1416","2009","10.704828272772524","1752072000170","1"
"Others-CCCPS135a","2016-12-15T16:30:00.000000000","2642","3883","10.68040175122328","1752072000170","1"
"Others-CCCPS202","2016-12-16T09:30:00.000000000","965","2937","10.328566564521621","1752072000170","1"
"BHMBCCTHL01","2016-12-15T16:30:00.000000000","363","387","10.937984496124031","1752072000170","1"
